network_name,price_past,lr,test_mse_loss,test_mae,test_mape
GRU,30,5.176923076923076e-05,688819.9897898466,674.6878794826202,0.03843456017061525
GRU,30,5.430769230769231e-05,744603.4224499118,700.250227077033,0.039817357967688906
GRU,30,5.6846153846153845e-05,626104.1613183244,644.0707533823831,0.036552064840124396
GRU,30,5.938461538461538e-05,796938.9346438173,728.0922845728793,0.0413320253056829
GRU,30,6.192307692307693e-05,664676.5310574877,651.0119041160301,0.036689250888536584
GRU,30,6.446153846153846e-05,736976.3556635958,700.0498316683935,0.03991031630177233
GRU,30,6.7e-05,719315.3132957176,701.4390155969982,0.039844588421089316
GRU,30,6.953846153846154e-05,586885.0481724164,630.4755822914333,0.03553878202318941
GRU,30,7.207692307692308e-05,386365.03989642835,505.1442114170307,0.028311255651947864
GRU,30,7.461538461538462e-05,691297.1830993433,689.672444369773,0.038915011449021555
GRU,30,7.715384615384615e-05,471691.9411530671,578.4325433911104,0.03206806009306529
GRU,30,7.969230769230769e-05,410099.148062976,528.020603339447,0.029075501309741143
GRU,30,8.223076923076923e-05,293082.5301334285,436.1714645987343,0.02407816987097477
GRU,30,8.476923076923077e-05,657477.0505528604,671.4203125875056,0.037865306400547076
